<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
BZ;D;20221212;000000;78.0200000
BZ;D;20221213;000000;80.8900000
BZ;D;20221214;000000;82.8000000
BZ;D;20221215;000000;81.4500000
BZ;D;20221216;000000;79.2600000
BZ;D;20221218;000000;79.6900000
BZ;D;20221219;000000;80.1000000
BZ;D;20221220;000000;79.6800000
BZ;D;20221221;000000;82.2800000
BZ;D;20221222;000000;81.6900000
BZ;D;20221223;000000;83.9700000
BZ;D;20221227;000000;85.1600000
BZ;D;20221228;000000;83.7700000
BZ;D;20221229;000000;83.7300000
BZ;D;20221230;000000;85.9900000
BZ;D;20230102;000000;85.9100000
BZ;D;20230103;000000;82.4600000
BZ;D;20230104;000000;78.1000000
BZ;D;20230105;000000;78.8800000
BZ;D;20230106;000000;78.6000000
BZ;D;20230108;000000;78.8700000
BZ;D;20230109;000000;79.8000000
BZ;D;20230110;000000;79.6200000
BZ;D;20230111;000000;82.9100000
BZ;D;20230112;000000;83.8200000
BZ;D;20230113;000000;85.4300000
BZ;D;20230115;000000;85.1900000
BZ;D;20230116;000000;84.1200000
BZ;D;20230117;000000;86.7000000
BZ;D;20230118;000000;84.6400000
BZ;D;20230119;000000;86.3800000
BZ;D;20230120;000000;87.6600000
BZ;D;20230122;000000;87.1400000
BZ;D;20230123;000000;88.1500000
BZ;D;20230124;000000;86.4200000
BZ;D;20230125;000000;86.1800000
BZ;D;20230126;000000;87.4900000
BZ;D;20230127;000000;86.2100000
BZ;D;20230129;000000;87.1200000
BZ;D;20230130;000000;84.6400000
BZ;D;20230131;000000;85.5300000
BZ;D;20230201;000000;83.0600000
BZ;D;20230202;000000;82.1000000
BZ;D;20230203;000000;79.8200000
BZ;D;20230205;000000;80.0000000
BZ;D;20230206;000000;81.4000000
BZ;D;20230207;000000;84.0900000
BZ;D;20230208;000000;85.0200000
BZ;D;20230209;000000;84.0800000
BZ;D;20230210;000000;86.0600000
BZ;D;20230212;000000;86.0200000
BZ;D;20230213;000000;85.7800000
BZ;D;20230214;000000;85.2500000
BZ;D;20230215;000000;85.2800000
BZ;D;20230216;000000;84.8200000
BZ;D;20230217;000000;83.1500000
BZ;D;20230219;000000;82.8600000
BZ;D;20230220;000000;83.8100000
BZ;D;20230221;000000;82.7300000
