<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SBER;D;20231103;000000;268.5400000
SBER;D;20231106;000000;273.4200000
SBER;D;20231107;000000;273.3100000
SBER;D;20231108;000000;278.1500000
SBER;D;20231109;000000;276.6500000
SBER;D;20231110;000000;280.1900000
SBER;D;20231113;000000;283.9700000
SBER;D;20231114;000000;280.8700000
SBER;D;20231115;000000;282.8900000
SBER;D;20231116;000000;279.7000000
SBER;D;20231117;000000;281.6000000
SBER;D;20231120;000000;282.9100000
SBER;D;20231121;000000;282.7900000
SBER;D;20231122;000000;286.1600000
SBER;D;20231123;000000;286.1900000
