<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
GC;D;20221206;000000;1782.5000000
GC;D;20221207;000000;1795.1000000
GC;D;20221208;000000;1807.2000000
GC;D;20221209;000000;1809.4000000
GC;D;20221211;000000;1798.4000000
GC;D;20221212;000000;1793.3000000
GC;D;20221213;000000;1822.1000000
GC;D;20221214;000000;1801.1000000
GC;D;20221215;000000;1788.3000000
GC;D;20221216;000000;1803.0000000
GC;D;20221218;000000;1802.9000000
GC;D;20221219;000000;1799.0000000
GC;D;20221220;000000;1824.1000000
GC;D;20221221;000000;1829.1000000
GC;D;20221222;000000;1802.3000000
GC;D;20221223;000000;1806.0000000
GC;D;20221226;000000;1812.4000000
GC;D;20221227;000000;1819.1000000
GC;D;20221228;000000;1815.7000000
GC;D;20221229;000000;1822.7000000
GC;D;20221230;000000;1830.1000000
GC;D;20230102;000000;1846.9000000
GC;D;20230103;000000;1852.6000000
GC;D;20230104;000000;1857.5000000
GC;D;20230105;000000;1842.6000000
GC;D;20230106;000000;1870.5000000
GC;D;20230108;000000;1881.6000000
GC;D;20230109;000000;1875.4000000
GC;D;20230110;000000;1881.8000000
GC;D;20230111;000000;1887.5000000
GC;D;20230112;000000;1898.7000000
GC;D;20230113;000000;1923.0000000
GC;D;20230115;000000;1925.2000000
GC;D;20230116;000000;1913.9000000
GC;D;20230117;000000;1901.6000000
GC;D;20230118;000000;1911.3000000
GC;D;20230119;000000;1925.6000000
GC;D;20230120;000000;1927.7000000
GC;D;20230122;000000;1930.9000000
GC;D;20230123;000000;1934.0000000
GC;D;20230124;000000;1929.8000000
GC;D;20230125;000000;1947.0000000
GC;D;20230126;000000;1921.8000000
GC;D;20230127;000000;1927.6000000
GC;D;20230129;000000;1932.4000000
GC;D;20230130;000000;1935.4000000
GC;D;20230131;000000;1941.4000000
GC;D;20230201;000000;1968.7000000
GC;D;20230202;000000;1929.9000000
GC;D;20230203;000000;1877.7000000
GC;D;20230205;000000;1891.0000000
GC;D;20230206;000000;1885.6000000
GC;D;20230207;000000;1889.3000000
GC;D;20230208;000000;1891.1000000
GC;D;20230209;000000;1864.8000000
GC;D;20230210;000000;1876.4000000
GC;D;20230212;000000;1868.7000000
GC;D;20230213;000000;1868.4000000
GC;D;20230214;000000;1858.3000000
GC;D;20230215;000000;1848.9000000
GC;D;20230216;000000;1836.0000000
GC;D;20230217;000000;1851.3000000
GC;D;20230219;000000;1851.6000000
GC;D;20230220;000000;1848.0000000
GC;D;20230221;000000;1845.0000000
GC;D;20230222;000000;1837.6000000
GC;D;20230223;000000;1832.9000000
GC;D;20230224;000000;1818.0000000
GC;D;20230226;000000;1815.9000000
GC;D;20230227;000000;1821.0000000
GC;D;20230228;000000;1836.8000000
GC;D;20230301;000000;1840.4000000
GC;D;20230302;000000;1844.0000000
GC;D;20230303;000000;1862.8000000
GC;D;20230305;000000;1859.7000000
GC;D;20230306;000000;1852.5000000
GC;D;20230307;000000;1815.6000000
GC;D;20230308;000000;1817.8000000
GC;D;20230309;000000;1833.7000000
GC;D;20230310;000000;1872.7000000
GC;D;20230312;000000;1886.7000000
GC;D;20230313;000000;1907.6000000
GC;D;20230314;000000;1907.1000000
GC;D;20230315;000000;1916.8000000
GC;D;20230316;000000;1931.9000000
GC;D;20230317;000000;1993.7000000
GC;D;20230319;000000;1978.3000000
GC;D;20230320;000000;1987.6000000
GC;D;20230321;000000;1942.4000000
GC;D;20230322;000000;1979.4000000
GC;D;20230323;000000;1995.4000000
GC;D;20230324;000000;1981.0000000
