<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
IMOEX;D;20230220;000000;2183.5700000
IMOEX;D;20230221;000000;2212.4200000
IMOEX;D;20230222;000000;2212.4000000
IMOEX;D;20230224;000000;2208.0300000
IMOEX;D;20230227;000000;2241.1000000
IMOEX;D;20230228;000000;2253.1600000
IMOEX;D;20230301;000000;2279.6500000
IMOEX;D;20230302;000000;2254.3000000
IMOEX;D;20230303;000000;2272.2000000
IMOEX;D;20230306;000000;2294.1200000
IMOEX;D;20230307;000000;2295.6000000
IMOEX;D;20230309;000000;2290.1400000
IMOEX;D;20230310;000000;2276.2500000
IMOEX;D;20230313;000000;2269.4700000
IMOEX;D;20230314;000000;2290.3200000
IMOEX;D;20230315;000000;2262.0700000
IMOEX;D;20230316;000000;2258.2200000
IMOEX;D;20230317;000000;2322.7800000
IMOEX;D;20230320;000000;2397.1600000
IMOEX;D;20230321;000000;2398.1500000
IMOEX;D;20230322;000000;2393.8800000
IMOEX;D;20230323;000000;2388.3500000
IMOEX;D;20230324;000000;2391.5300000
IMOEX;D;20230327;000000;2440.6800000
IMOEX;D;20230328;000000;2442.1900000
IMOEX;D;20230329;000000;2460.8700000
IMOEX;D;20230330;000000;2465.9300000
IMOEX;D;20230331;000000;2450.6700000
IMOEX;D;20230403;000000;2473.3200000
IMOEX;D;20230404;000000;2480.4500000
IMOEX;D;20230405;000000;2500.8000000
IMOEX;D;20230406;000000;2498.3000000
IMOEX;D;20230407;000000;2508.3900000
IMOEX;D;20230410;000000;2547.3500000
IMOEX;D;20230411;000000;2533.6900000
IMOEX;D;20230412;000000;2538.4700000
IMOEX;D;20230413;000000;2544.2800000
IMOEX;D;20230414;000000;2554.8500000
IMOEX;D;20230417;000000;2596.1100000
IMOEX;D;20230418;000000;2615.6200000
IMOEX;D;20230419;000000;2606.5500000
IMOEX;D;20230420;000000;2637.8500000
IMOEX;D;20230421;000000;2639.9500000
IMOEX;D;20230424;000000;2635.4300000
IMOEX;D;20230425;000000;2626.8600000
IMOEX;D;20230426;000000;2620.3300000
IMOEX;D;20230427;000000;2646.1800000
IMOEX;D;20230428;000000;2634.9400000
IMOEX;D;20230502;000000;2580.5100000
IMOEX;D;20230503;000000;2532.4200000
IMOEX;D;20230504;000000;2524.5100000
IMOEX;D;20230505;000000;2538.2400000
IMOEX;D;20230508;000000;2527.5900000
IMOEX;D;20230510;000000;2548.6300000
IMOEX;D;20230511;000000;2595.1200000
IMOEX;D;20230512;000000;2565.1700000
IMOEX;D;20230515;000000;2611.0700000
IMOEX;D;20230516;000000;2633.7100000
IMOEX;D;20230517;000000;2634.4800000
IMOEX;D;20230518;000000;2632.9100000
IMOEX;D;20230519;000000;2626.1600000
IMOEX;D;20230522;000000;2633.2600000
IMOEX;D;20230523;000000;2641.6600000
IMOEX;D;20230524;000000;2654.9900000
IMOEX;D;20230525;000000;2649.9800000
IMOEX;D;20230526;000000;2682.0300000
IMOEX;D;20230529;000000;2732.0000000
IMOEX;D;20230530;000000;2698.7500000
IMOEX;D;20230531;000000;2717.6400000
IMOEX;D;20230601;000000;2721.7300000
IMOEX;D;20230602;000000;2719.4800000
IMOEX;D;20230605;000000;2694.1400000
IMOEX;D;20230606;000000;2681.2500000
IMOEX;D;20230607;000000;2694.6900000
IMOEX;D;20230608;000000;2709.6900000
